,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
11,151,5251,34613,298.76,30716.666666666668,58909.073333333334,44814,4607500,8836361,298.76,30716.666666666668,58909.073333333334,347.5895509716586,41016.587176981375,66468.73205611343,119947.32,15106436.246666666,22670526.973333333,44814,4607500,8836361,52138.432645748784,6152488.076547206,9970309.808417013,17992098,2265965437,3400579046
12,42,648,5578,165.609756097561,12035.829268292682,33706.41463414634,6790,493469,1381963,165.609756097561,12035.829268292682,33706.41463414634,280.0138274254063,30117.4353861442,53981.234108203294,57523.73170731707,6887104.707317073,10848162.487804879,6790,493469,1381963,11480.566924441659,1234814.8508319121,2213230.598436335,2358473,282371293,444774662
13,89,2363,13636,206.64772727272728,19072.625,40684.693181818184,18185,1678391,3580253,206.64772727272728,19072.625,40684.693181818184,297.71328820261056,33619.800778695935,56856.642794056796,78509.875,9908643.238636363,14653997.579545455,18185,1678391,3580253,26198.769361829727,2958542.4685252425,5003384.565876998,6908869,871960605,1289551787
14,74,1391,9945,172.32876712328766,14236.397260273972,34456.356164383564,12580,1039257,2515314,172.32876712328766,14236.397260273972,34456.356164383564,282.72276109991196,31408.253006633422,54038.02054783906,62649.21917808219,7862402.05479452,11643395.150684932,12580,1039257,2515314,20638.761560293573,2292802.46948424,3944775.499992252,4573393,573955350,849967846
15,72,1750,14656,251.18055555555554,25183.097222222223,49162.375,18085,1813183,3539691,251.18055555555554,25183.097222222223,49162.375,327.6291465135648,38466.702148044,62449.0982801343,99168.63888888889,12666783.416666666,18585139.180555556,18085,1813183,3539691,23589.29854897667,2769602.5546591682,4496335.07616967,7140142,912008406,1338130021
16,69,1873,12524,234.81159420289856,23122.217391304348,45242.463768115944,16202,1595433,3121730,234.81159420289856,23122.217391304348,45242.463768115944,317.6414747352308,36914.645228540074,60443.76137981401,91150.43478260869,11576778.724637682,17049303.217391305,16202,1595433,3121730,21917.261756730924,2547110.520769265,4170619.535207167,6289380,798797732,1176401922
17,80,1755,9748,164.725,12271.3875,32731.6125,13178,981711,2618529,164.725,12271.3875,32731.6125,274.94383599630373,29741.797480287805,52885.81291459941,57017.5375,6908673.4125,10723874.15,13178,981711,2618529,21995.5068797043,2379343.7984230244,4230865.033167953,4561403,552693873,857909932
18,20,174,5210,290.4736842105263,30881.57894736842,61342.73684210526,5519,586750,1165512,290.4736842105263,30881.57894736842,61342.73684210526,371.2610768366526,46349.14208331176,69598.41122806883,122650.0,16379522.0,22576637.52631579,5519,586750,1165512,7053.960459896399,880633.6995829234,1322369.8133333076,2330350,311210918,428956113
19,399,28799,87188,361.7814070351759,42424.36934673367,71058.13567839196,143989,16884899,28281138,361.7814070351759,42424.36934673367,71058.13567839196,385.8115895779038,47975.212514590865,73874.07517668793,155449.7336683417,20155534.7160804,29502941.31155779,143989,16884899,28281138,153553.0126520057,19094134.580807164,29401881.920321792,61868994,8021902817,11742170642
20,79,1380,13578,207.43589743589743,18946.78205128205,41355.666666666664,16180,1477849,3225742,207.43589743589743,18946.78205128205,41355.666666666664,294.1910920033725,33622.67319935378,55909.29335394343,78957.96153846153,10024883.833333334,14737510.307692308,16180,1477849,3225742,22946.905176263055,2622568.509549595,4360924.881607587,6158721,781940939,1149525804
21,67,950,14305,243.5151515151515,26383.272727272728,49481.13636363636,16072,1741296,3265755,243.5151515151515,26383.272727272728,49481.13636363636,342.20836119079905,41988.74861156068,65112.35651960166,101946.98484848485,13317294.787878787,19044296.060606062,16072,1741296,3265755,22585.751838592736,2771257.408363005,4297415.53029371,6728501,878941456,1256923540
22,369,32513,95175,433.32608695652175,51950.57608695652,84065.92934782608,159464,19117812,30936262,433.32608695652175,51950.57608695652,84065.92934782608,415.20013169358856,51794.08115311209,79716.92243649876,187412.23913043478,23937192.404891305,35886906.38315217,159464,19117812,30936262,152793.6484632406,19060221.86434525,29335827.45663154,68967704,8808886805,13206381549
23,74,1527,13431,221.77027027027026,20812.35135135135,44472.98648648649,16411,1540114,3291001,221.77027027027026,20812.35135135135,44472.98648648649,314.29691966878295,36283.479725881436,59906.56470684664,85770.58108108108,10846944.986486487,15996817.554054054,16411,1540114,3291001,23257.97205548994,2684977.4997152262,4433085.788306652,6347023,802673929,1183764499
24,548,60920,117064,434.9580291970803,54319.67335766424,83372.27737226278,238357,29767181,45688008,434.9580291970803,54319.67335766424,83372.27737226278,421.8646728511439,53636.431778303755,79672.76826874408,191431.66423357665,24808955.410583943,36108355.24635036,238357,29767181,45688008,231181.84072242686,29392764.614510458,43660677.01127176,104904552,13595307565,19787378675
25,107,3527,19615,249.58490566037736,24629.5,49771.49056603773,26456,2610727,5275778,249.58490566037736,24629.5,49771.49056603773,331.1483462190564,38943.30791552678,63030.23388530299,98660.89622641509,12576339.660377359,18468263.226415094,26456,2610727,5275778,35101.72469921998,4127990.6390458383,6681204.791842117,10458055,1333092004,1957635902
26,278,24595,65588,412.3574007220217,50763.36823104693,76897.80144404332,114223,14061453,21300691,412.3574007220217,50763.36823104693,76897.80144404332,403.2974363717377,50346.73391302491,75830.30059957822,177857.440433213,22724592.62093863,33484849.563176896,114223,14061453,21300691,111713.38987497134,13946045.2939079,21004993.266083166,49266511,6294712156,9275303329
27,224,11770,56036,354.8385650224215,39039.90582959641,68436.91479820627,79129,8705899,15261432,354.8385650224215,39039.90582959641,68436.91479820627,376.74409975158034,44884.542894356455,71859.98605798864,146039.99551569507,18224236.748878922,27801105.381165918,79129,8705899,15261432,84013.93424460241,10009253.06544149,16024776.890931468,32566919,4064004795,6199646500
28,73,2052,15838,274.9583333333333,29007.444444444445,52853.23611111111,19797,2088536,3805433,274.9583333333333,29007.444444444445,52853.23611111111,339.51612853278084,40573.61101405855,64231.051769998325,110492.81944444444,14203022.833333334,20652644.972222224,19797,2088536,3805433,24445.16125436022,2921299.9930122155,4624635.727439879,7955483,1022617644,1486990438
29,75,1860,12078,209.65333333333334,18301.04,42553.64,15724,1372578,3191523,209.65333333333334,18301.04,42553.64,304.54447604623965,34319.79519450138,58296.36423095718,78835.02666666667,9804986.746666666,14764862.093333334,15724,1372578,3191523,22840.835703467972,2573984.639587603,4372227.3173217885,5912627,735374006,1107364657
30,22,106,5139,252.76190476190476,30730.04761904762,43875.380952380954,5308,645331,921383,252.76190476190476,30730.04761904762,43875.380952380954,312.4084861558635,37285.28452467635,60050.38765910695,104987.57142857143,13859107.333333334,19769090.095238097,5308,645331,921383,6560.578209273133,782990.9750182034,1261058.140841246,2204739,291041254,415150892
31,53,961,6579,161.46153846153845,10657.711538461539,33459.307692307695,8396,554201,1739884,161.46153846153845,10657.711538461539,33459.307692307695,278.18459947324976,29602.68745897468,53844.99058266039,54529.403846153844,6355140.557692308,10371974.673076924,8396,554201,1739884,14465.599172608987,1539339.7478666834,2799939.5102983406,2835529,330467309,539342683
32,195,8292,41451,297.1443298969072,29807.201030927834,58202.5,57646,5782597,11291285,297.1443298969072,29807.201030927834,58202.5,345.49730469565554,39801.36963496098,66605.95625882868,117430.23195876289,14501764.8814433,22379055.25257732,57646,5782597,11291285,67026.47711095717,7721465.709182431,12921555.514212763,22781465,2813342387,4341536719
33,52,919,7728,185.54901960784315,15001.333333333334,37647.35294117647,9463,765068,1920015,185.54901960784315,15001.333333333334,37647.35294117647,292.2229411543167,32094.82993688073,56238.18648321886,67380.35294117648,8139933.9215686275,12737410.529411765,9463,765068,1920015,14903.369998870152,1636836.3267809174,2868147.5106441616,3436398,415136630,649607937
34,45,783,6201,174.5,12164.272727272728,36343.09090909091,7678,535228,1599096,174.5,12164.272727272728,36343.09090909091,286.5138670628228,31004.263062008995,55111.37160887584,60395.40909090909,7130646.613636363,11418986.909090908,7678,535228,1599096,12606.610150764202,1364187.5747283958,2424900.350790537,2657398,313748451,502435424
35,213,12103,48609,340.85915492957747,34601.04694835681,69105.38497652582,72603,7370023,14719447,340.85915492957747,34601.04694835681,69105.38497652582,374.07172367945765,43556.44549468761,72376.71387602879,137893.29107981222,17028959.78403756,26341525.492957745,72603,7370023,14719447,79677.27714372448,9277522.89036846,15416240.055594131,29371271,3627168434,5610744930
36,182,12016,50578,410.1988950276243,46460.5138121547,77614.55248618785,74246,8409353,14048234,410.1988950276243,46460.5138121547,77614.55248618785,394.517814482362,47286.88843685418,75282.97855583872,169974.5414364641,21084394.110497236,32438811.132596686,74246,8409353,14048234,71407.72442130752,8558926.807070605,13626219.11860681,30765392,3816275334,5871424815
37,382,45071,83899,454.79527559055117,59796.412073490814,84128.51443569554,173277,22782433,32052964,454.79527559055117,59796.412073490814,84128.51443569554,434.5861151535406,56715.23613389485,80482.90880516432,203090.07874015748,26784000.118110236,37799916.556430444,173277,22782433,32052964,165577.30987349898,21608504.967013936,30663988.254767608,77377320,10204704045,14401768208
38,483,59233,95589,442.0933609958506,55551.964730290456,84219.76141078839,213089,26776047,40593925,442.0933609958506,55551.964730290456,84219.76141078839,428.9293879949975,55041.918167532895,79858.10533858872,194706.6929460581,25311876.641078837,36361821.599585064,213089,26776047,40593925,206743.9650135888,26530204.556750856,38491606.77319977,93848626,12200324541,17526398011
39,501,67825,94416,458.128,61951.782,83962.714,229064,30975891,41981357,458.128,61951.782,83962.714,437.60665913298817,57753.830115061595,80311.63692742343,207230.992,27699656.132,38201695.084,229064,30975891,41981357,218803.3295664941,28876915.057530798,40155818.463711716,103615496,13849828066,19100847542
40,290,22126,73900,406.42413793103447,50571.13448275862,75134.82068965517,117863,14665629,21789098,406.42413793103447,50571.13448275862,75134.82068965517,403.391878553749,50934.3990736515,75736.50859714107,175718.55862068967,22699826.172413792,33084331.355172414,117863,14665629,21789098,116983.6447805872,14770975.731358934,21963587.493170913,50958382,6582949590,9594456093
41,68,1555,11748,219.7462686567164,21182.417910447763,42680.49253731343,14723,1419222,2859593,219.7462686567164,21182.417910447763,42680.49253731343,302.4016345891218,34725.54629101458,57539.353679805485,84703.32835820895,10835450.671641791,15764248.179104477,14723,1419222,2859593,20260.90951747116,2326611.601497977,3855136.6965469676,5675123,725975195,1056204628
42,726,125724,119865,510.4504132231405,73542.43526170799,92097.52203856749,370587,53391808,66862801,510.4504132231405,73542.43526170799,92097.52203856749,466.648624034864,64464.360856432766,85342.40893691583,238524.22038567494,32837204.70523416,43875841.84573003,370587,53391808,66862801,338786.9010493113,46801125.98177019,61958588.888200894,173168584,23839810616,31853861180
43,411,46936,83122,429.690243902439,56881.329268292684,77930.13170731708,176173,23321345,31951354,429.690243902439,56881.329268292684,77930.13170731708,418.25085439545455,54354.81367895824,77531.79220291066,191093.07073170732,25314217.16097561,35493686.19268293,176173,23321345,31951354,171482.85030213636,22285473.60837288,31788034.80319337,78348159,10378829036,14552411339
44,83,2470,15101,242.390243902439,23646.951219512193,47872.5243902439,19876,1939050,3925547,242.390243902439,23646.951219512193,47872.5243902439,326.37470177138346,38201.88839996889,61924.937291782124,94825.08536585367,12056167.170731707,17700761.69512195,19876,1939050,3925547,26762.725545253445,3132554.848797449,5077844.857926134,7775657,988605708,1451462459
45,311,27226,69975,399.3741935483871,48730.07741935484,74511.41612903225,123806,15106324,23098539,399.3741935483871,48730.07741935484,74511.41612903225,398.39879784908476,49619.330942482535,74906.71071411477,171419.78064516129,21954518.67419355,32223577.7483871,123806,15106324,23098539,123503.62733321627,15381992.592169585,23221080.32137558,53140132,6805900789,9989309102
46,79,1078,11143,168.48717948717947,12788.448717948719,32075.29487179487,13142,997499,2501873,168.48717948717947,12788.448717948719,32075.29487179487,263.36015554483436,27666.782071618774,49443.13390285178,57399.307692307695,6893566.935897436,10638547.41025641,13142,997499,2501873,20542.09213249708,2158009.0015862645,3856564.444422439,4477146,537698221,829806698
47,97,3109,15930,228.69791666666666,22085.114583333332,44811.1875,21955,2120171,4301874,228.69791666666666,22085.114583333332,44811.1875,313.12038847895786,36124.73575669323,59611.60340354632,88648.98958333333,11239545.947916666,16560016.395833334,21955,2120171,4301874,30059.557293979957,3467974.6326425504,5722713.926740447,8510303,1078996411,1589761574
48,282,20328,83264,438.4326241134752,63607.9219858156,75305.12765957447,123638,17937434,21236046,438.4326241134752,63607.9219858156,75305.12765957447,416.3505614346651,55521.80497419196,77782.56200429637,202001.804964539,27757993.890070923,37586660.68439716,123638,17937434,21236046,117410.85832457556,15657149.002722133,21934682.485211577,56964509,7827754277,10599438313
49,103,3380,20359,262.3009708737864,26871.728155339806,51748.28155339806,27017,2767788,5330073,262.3009708737864,26871.728155339806,51748.28155339806,336.6804349371911,39961.75829207349,63903.5129623982,105107.41747572816,13485084.203883495,19633030.485436894,27017,2767788,5330073,34678.08479853068,4116061.1040835697,6582061.835127015,10826064,1388963673,2022202140
50,567,78896,101551,456.19964664310953,61788.57597173145,84477.16431095406,258209,34972334,47814075,456.19964664310953,61788.57597173145,84477.16431095406,435.763403070068,57892.64032890737,80423.2615736107,207428.77385159011,27824707.231448762,38327992.13957597,258209,34972334,47814075,246642.0861376585,32767234.426161572,45519566.05066365,117404686,15748784293,21693643551
51,597,85433,98165,449.6398659966499,62660.030150753766,80743.6850921273,268435,37408038,48203980,449.6398659966499,62660.030150753766,80743.6850921273,427.87165468604934,57394.78844081305,77945.57751910515,205498.81407035177,28191011.924623117,37661478.40201005,268435,37408038,48203980,255439.37784757145,34264688.69916539,46533509.77890577,122682792,16830034119,22483902606
52,46,862,6620,180.3913043478261,15055.95652173913,34388.739130434784,8298,692574,1581882,180.3913043478261,15055.95652173913,34388.739130434784,275.85338944994504,30246.666998514534,52779.005301606114,64215.54347826087,8008224.934782608,11983018.43478261,8298,692574,1581882,12689.255914697473,1391346.6819316687,2427834.243873881,2953915,368378347,551218848
53,71,1596,13336,234.1,22427.32857142857,46281.95714285714,16387,1569913,3239737,234.1,22427.32857142857,46281.95714285714,315.83378605706264,36257.13092228729,60469.64780634908,90816.35714285714,11412070.82857143,17089251.514285713,16387,1569913,3239737,22108.365023994385,2537999.1645601103,4232875.346444435,6357145,798844958,1196247606
54,406,56037,82193,477.4926108374384,66621.62561576355,85054.28078817733,193862,27048380,34532038,477.4926108374384,66621.62561576355,85054.28078817733,443.7999786101462,59553.87593514276,81235.929827526,217628.7093596059,29362953.807881773,40021401.57881773,193862,27048380,34532038,180182.79131571934,24178873.62966796,32981787.509975553,88357256,11921359246,16248689041
55,71,2105,13186,246.4857142857143,24773.628571428573,47684.5,17254,1734154,3337915,246.4857142857143,24773.628571428573,47684.5,324.225079085837,38205.90380520697,61379.98734943123,96879.4857142857,12420036.057142857,18052323.42857143,17254,1734154,3337915,22695.755536008593,2674413.2663644883,4296599.114460186,6781564,869402524,1263662640
56,99,3122,16569,230.76530612244898,22192.397959183672,45453.54081632653,22615,2174855,4454447,230.76530612244898,22192.397959183672,45453.54081632653,315.4759559231047,36373.389587178695,60135.00762692839,89499.80612244898,11305571.357142856,16767188.612244898,22615,2174855,4454447,30916.64368046426,3564592.1795435124,5893230.747438982,8770981,1107945993,1643184484
57,571,86160,93254,464.10507880910683,64687.92119089317,85528.32224168126,265004,36936803,48836672,464.10507880910683,64687.92119089317,85528.32224168126,442.1281446777776,59855.136545812486,81672.52095668306,214341.20665499126,29501273.297723293,39569335.43432575,265004,36936803,48836672,252455.170611011,34177282.96765893,46635009.46626603,122388829,16845227053,22594090533
58,85,2528,17664,266.29411764705884,28321.811764705883,51577.294117647056,22635,2407354,4384070,266.29411764705884,28321.811764705883,51577.294117647056,334.69064801569675,40095.193216765394,63207.57626553072,107835.63529411764,13971771.835294118,20059776.894117646,22635,2407354,4384070,28448.705081334225,3408091.4234250584,5372643.982570111,9166029,1187600606,1705081036
59,51,908,10196,234.52941176470588,22473.176470588234,47609.74509803922,11961,1146132,2428097,234.52941176470588,22473.176470588234,47609.74509803922,327.15630754130933,38452.09370384689,62046.45187783124,92193.8431372549,11761747.666666666,17115746.274509802,11961,1146132,2428097,16684.971684606775,1961056.7788961916,3164369.0457693934,4701886,599849131,872903060
60,276,17610,64401,359.94565217391306,42153.39492753623,70305.82246376811,99345,11634337,19404407,359.94565217391306,42153.39492753623,70305.82246376811,379.75805038023725,46524.25422813131,72929.65743650554,154141.9384057971,19792932.992753625,29388521.144927535,99345,11634337,19404407,104813.22190494549,12840694.16696424,20128585.45247553,42543175,5462849506,8111231836
61,55,930,7779,176.4814814814815,14353.407407407407,35738.42592592593,9530,775084,1929875,176.4814814814815,14353.407407407407,35738.42592592593,287.8473633856758,31704.20862249854,55236.02770415694,64165.27777777778,7887602.907407408,12033060.370370371,9530,775084,1929875,15543.757622826493,1712027.2656149212,2982745.496024475,3464925,425930557,649785260
62,317,26732,67999,382.1640378548896,45810.30283911672,71594.6309148265,121146,14521866,22695498,382.1640378548896,45810.30283911672,71594.6309148265,388.6372839952124,47847.836950397636,73324.41819452638,162678.60567823343,20727157.64353312,30637011.48264984,121146,14521866,22695498,123198.01902648233,15167764.31327605,23243840.567664865,51569118,6570508973,9711932640
63,418,60606,81620,484.2464114832536,67621.37559808613,86769.22248803827,202415,28265735,36269535,484.2464114832536,67621.37559808613,86769.22248803827,448.46751242586976,60344.78048695077,81974.30943716434,221327.76076555025,29872040.24401914,40668722.586124405,202415,28265735,36269535,187459.42019401357,25224118.24354542,34265261.34473469,92515004,12486512822,16999526041
64,66,1558,9408,190.66153846153847,15777.323076923078,37690.16923076923,12393,1025526,2449861,190.66153846153847,15777.323076923078,37690.16923076923,287.89149374260546,31993.004947312074,55007.12942278774,68939.87692307692,8535521.507692307,12889366.661538461,12393,1025526,2449861,18712.947093269355,2079545.321575285,3575463.4124812027,4481092,554808898,837808833
65,81,2485,14308,238.9625,23475.825,46569.9875,19117,1878066,3725599,238.9625,23475.825,46569.9875,321.32574022768216,37433.57658205177,61175.55876345381,93182.0875,11863103.95,17423882.9,19117,1878066,3725599,25706.059218214574,2994686.126564142,4894044.701076305,7454567,949048316,1393910632
66,64,1468,9812,200.33333333333334,16972.52380952381,39066.793650793654,12621,1069269,2461208,200.33333333333334,16972.52380952381,39066.793650793654,289.90122613882016,32251.405274953555,55517.39815682924,72704.15873015873,8985933.285714285,13640857.746031746,12621,1069269,2461208,18263.77724674567,2031838.532322074,3497596.083880242,4580362,566113797,859374038
67,167,5814,46601,348.7710843373494,38030.81325301205,65877.01204819277,57896,6313115,10935584,348.7710843373494,38030.81325301205,65877.01204819277,363.9526330102047,43102.74377804085,69622.78065587576,141479.15060240965,17637717.0,26968960.096385542,57896,6313115,10935584,60416.13707969398,7155055.467154781,11557381.588875376,23485539,2927861022,4476847376
68,136,4152,38774,346.7185185185185,39380.05185185185,66002.38518518518,46807,5316307,8910322,346.7185185185185,39380.05185185185,66002.38518518518,361.97505976058824,43683.293512075594,69341.00260541931,144337.4,18367280.896296296,27471649.94074074,46807,5316307,8910322,48866.63306767941,5897244.624130205,9361035.351731608,19485549,2479582921,3708672742
69,248,18251,66323,414.2874493927126,51907.47368421053,75202.17004048583,102329,12821146,18574936,414.2874493927126,51907.47368421053,75202.17004048583,400.5013599952893,50438.56253922672,75273.23158106317,178453.76923076922,23032720.076923076,33636055.46558704,102329,12821146,18574936,98923.83591883646,12458324.947189,18592488.2005226,44078081,5689081859,8308105700
70,65,1087,11844,214.6769230769231,21586.66153846154,41359.81538461539,13954,1403133,2688388,214.6769230769231,21586.66153846154,41359.81538461539,297.35983552094774,34697.96610375383,56259.055412143905,84254.0,10899990.246153846,15653311.846153846,13954,1403133,2688388,19328.389308861602,2255367.7967439992,3656838.601789354,5476510,708499366,1017465270
71,347,45500,84701,505.8005780346821,71418.61849710983,88889.92485549134,175007,24710842,30755914,505.8005780346821,71418.61849710983,88889.92485549134,449.088012771523,60023.254772340566,82502.9111129518,231033.23699421965,30986262.800578035,42659415.30924855,175007,24710842,30755914,155384.45241894695,20768046.151229836,28546007.245081324,79937500,10721246929,14760157697
72,277,20582,62110,371.8303249097473,43344.166064981946,70525.0,102997,12006334,19535425,371.8303249097473,43344.166064981946,70525.0,388.4159992072358,47569.467663454445,73413.61717239108,156702.27075812273,19803274.292418774,29588239.624548737,102997,12006334,19535425,107591.23178040433,13176742.54277688,20335571.95675233,43406529,5485506979,8195942376
73,167,5271,28205,231.40963855421685,21795.35542168675,43741.96385542169,38414,3618029,7261166,231.40963855421685,21795.35542168675,43741.96385542169,302.5080731442492,34244.96090218993,56963.39181427176,87004.03614457832,10939660.43373494,16170012.831325302,38414,3618029,7261166,50216.340141945366,5684663.509763529,9455923.041169113,14442670,1815983632,2684222130
74,432,63250,83278,484.7192575406032,68152.3271461717,86310.78886310905,208914,29373653,37199950,484.7192575406032,68152.3271461717,86310.78886310905,448.4722992056757,60415.79080366775,81918.98268242426,221943.94895591648,30005768.155452438,40759941.225058004,208914,29373653,37199950,193291.56095764623,26039205.8363808,35307081.536124855,95657842,12932486075,17567534668
75,116,3915,20236,242.03478260869565,24305.02608695652,47596.45217391304,27834,2795078,5473592,242.03478260869565,24305.02608695652,47596.45217391304,322.17763705459384,37641.7721028885,61241.40550389862,95852.5304347826,12269842.956521738,17876538.63478261,27834,2795078,5473592,37050.42826127829,4328803.791832177,7042761.632948341,11023041,1411031940,2055801943
76,21,184,3517,192.15,14257.2,39815.6,3843,285144,796312,192.15,14257.2,39815.6,300.5620808834306,33051.720662698805,58350.5525198353,68089.2,8095046.05,13031648.55,3843,285144,796312,6011.241617668612,661034.413253976,1167011.050396706,1361784,161900921,260632971
77,177,6494,35702,274.6363636363636,27408.147727272728,54273.494318181816,48336,4823834,9552135,274.6363636363636,27408.147727272728,54273.494318181816,333.78759894953413,38641.929796535456,64046.074655764525,108725.25,13568013.426136363,20600842.704545453,48336,4823834,9552135,58746.61741511801,6800979.644190241,11272109.139414556,19135644,2387970363,3625748316
78,103,1986,19216,225.3235294117647,21674.058823529413,46288.970588235294,22983,2210754,4721475,225.3235294117647,21674.058823529413,46288.970588235294,318.5873400564933,37450.410965835355,60531.72171092535,89310.61764705883,11498954.735294119,16601167.911764706,22983,2210754,4721475,32495.90868576232,3819941.9185152063,6174235.614514385,9109683,1172893383,1693319127
79,130,4198,21826,231.48461538461538,22849.846153846152,44855.53846153846,30093,2970480,5831220,231.48461538461538,22849.846153846152,44855.53846153846,311.79607661862946,35783.58145193162,59379.23151890777,90222.46923076923,11439917.946153846,16875676.23846154,30093,2970480,5831220,40533.48996042183,4651865.58875111,7719300.097458011,11728921,1487189333,2193837911
80,149,4280,33555,282.55405405405406,27303.263513513513,56880.57432432433,41818,4040883,8418325,282.55405405405406,27303.263513513513,56880.57432432433,338.0315280931015,39333.774728968856,64970.50490287167,111112.91891891892,13833665.486486487,21079218.162162162,41818,4040883,8418325,50028.66615777902,5821398.659887391,9615634.725625006,16444712,2047382492,3119724288
81,124,4474,22020,249.7642276422764,25199.951219512193,49152.11382113821,30721,3099594,6045710,249.7642276422764,25199.951219512193,49152.11382113821,327.65307076072577,38500.27345334693,62248.01479025721,99187.21138211382,12685060.634146342,18525088.715447154,30721,3099594,6045710,40301.327703569266,4735533.634761672,7656505.819201637,12200027,1560262458,2278585912
82,87,2687,15626,240.3793103448276,23789.298850574713,46592.68965517241,20913,2069669,4053564,240.3793103448276,23789.298850574713,46592.68965517241,320.2870392148563,37351.80848861191,60791.66682665375,93815.93103448275,11935477.781609196,17515407.49425287,20913,2069669,4053564,27864.972411692495,3249607.3385092365,5288875.013918877,8161986,1038386567,1523840452
83,54,916,9191,205.96226415094338,18877.0,41844.698113207545,10916,1000481,2217769,205.96226415094338,18877.0,41844.698113207545,308.9351039571944,35613.56966930471,58799.393804875624,79289.09433962264,10039312.37735849,14772011.41509434,10916,1000481,2217769,16373.560509731304,1887519.1924731496,3116367.871658408,4202322,532083556,782916605
84,94,2610,14707,212.25806451612902,18405.88172043011,42733.666666666664,19740,1711747,3974231,212.25806451612902,18405.88172043011,42733.666666666664,305.32556805336054,34342.427053164196,58667.65891420288,79227.49462365592,9774166.258064516,14959455.559139784,19740,1711747,3974231,28395.27782896253,3193845.71594427,5456092.279020868,7368157,908997462,1391229367
85,260,20871,67466,419.03076923076924,52975.17692307692,76788.67692307693,108948,13773546,19965056,419.03076923076924,52975.17692307692,76788.67692307693,406.5848432479874,51569.06836787812,76570.6788748253,182168.7346153846,23536780.503846154,34365774.734615386,108948,13773546,19965056,105712.05924447672,13407957.77564831,19908376.507454578,47363871,6119562931,8935101431
