,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
24,723,100418,198050,550.7095435684647,81268.0041493776,140915.86307053943,398163,58756767,101882169,550.7095435684647,81268.0041493776,140915.86307053943,532.5266525570377,78775.97565496925,135709.47834541806,302901.16182572616,45464797.15767635,77205776.20193638,398163,58756767,101882169,385016.76979873824,56955030.39854277,98117952.84373726,218997540,32871048345,55819776194
25,120,3927,35658,361.6,44809.09166666667,98302.09166666666,43392,5377091,11796251,361.6,44809.09166666667,98302.09166666666,458.199916850002,64098.63192658561,119100.21241774088,187558.675,27788965.975,47917381.975,43392,5377091,11796251,54983.99002200024,7691835.831190273,14292025.490128906,22507041,3334675917,5750085837
26,308,30421,101357,525.6201298701299,72386.49675324676,131952.1720779221,161891,22295041,40641269,525.6201298701299,72386.49675324676,131952.1720779221,504.6662511458977,70565.77762747018,128878.97228665325,276199.54545454547,39336542.46103896,70590387.06493506,161891,22295041,40641269,155437.2053529365,21734259.509260815,39694723.4642892,85069460,12115655078,21741839216
27,232,12534,79572,450.0344827586207,59736.379310344826,115666.52155172414,104408,13858840,26834633,450.0344827586207,59736.379310344826,115666.52155172414,483.2182675834645,68188.95956586718,124677.17904302911,234689.24568965516,34246005.219827585,60381734.58189655,104408,13858840,26834633,112106.63807936377,15819838.619281186,28925105.537982754,54447905,7945073211,14008562423
28,84,2491,24152,345.8333333333333,41064.98809523809,94344.95238095238,29050,3449459,7924976,345.8333333333333,41064.98809523809,94344.95238095238,451.56243200403947,62001.7649234342,117286.74974148197,176129.09523809524,25651566.39285714,45015674.14285714,29050,3449459,7924976,37931.244288339316,5208148.253568473,9852086.978284486,14794844,2154731577,3781316628
29,364,35994,107236,491.3736263736264,63657.58516483517,127482.96153846153,178860,23171361,46403798,491.3736263736264,63657.58516483517,127482.96153846153,496.5864652070938,68362.34275736859,127848.59925354736,254306.75824175825,35825070.40384615,65401680.744505495,178860,23171361,46403798,180757.47333538215,24883892.763682168,46536890.12829124,92567660,13040325627,23806211791
30,34,258,9926,306.11764705882354,40277.91176470588,79382.08823529411,10408,1369449,2698991,306.11764705882354,40277.91176470588,79382.08823529411,429.49127696601494,59105.62730578654,112913.56302385006,159631.79411764705,23869634.88235294,40799089.705882356,10408,1369449,2698991,14602.703416844508,2009591.3283967425,3839061.142810902,5427481,811567586,1387169050
31,78,1961,16000,254.4102564102564,24119.333333333332,73772.29487179487,19844,1881308,5754239,254.4102564102564,24119.333333333332,73772.29487179487,411.27540144477484,53442.496811676654,108378.70749808165,121756.55128205128,16926951.525641024,31300187.564102564,19844,1881308,5754239,32079.48131269244,4168514.751310779,8453539.184850369,9497011,1320302219,2441414630
32,200,8954,62502,401.05,48783.86,107840.51,80210,9756772,21568102,401.05,48783.86,107840.51,463.465793365432,63553.17249901253,121052.84945687064,205007.18,29684263.695,52861590.335,80210,9756772,21568102,92693.1586730864,12710634.499802506,24210569.891374126,41001436,5936852739,10572318067
33,66,1436,15720,280.6969696969697,28280.439393939392,80504.51515151515,18526,1866509,5313298,280.6969696969697,28280.439393939392,80504.51515151515,424.31372283995574,55831.10905227592,111427.74191286186,136784.69696969696,19125961.5,35128014.833333336,18526,1866509,5313298,28004.70570743708,3684853.197450211,7354230.966248883,9027790,1262313459,2318448979
34,212,13145,78890,495.1320754716981,65509.448113207545,124927.60377358491,104968,13888003,26484652,495.1320754716981,65509.448113207545,124927.60377358491,488.6160986593732,67537.44909152489,125781.65814842968,255451.3679245283,36318307.66037736,65851545.320754714,104968,13888003,26484652,103586.61291578712,14317939.207403276,26665711.52746709,54155690,7699481224,13960527608
35,269,15334,83889,424.86245353159853,51060.96654275093,116937.71747211897,114288,13735400,31456246,424.86245353159853,51060.96654275093,116937.71747211897,477.2886401858192,66128.99890341469,124242.24902225929,218634.7881040892,31740178.15613383,56282413.16356877,114288,13735400,31456246,128390.64420998536,17788700.70501855,33421164.986987747,58812758,8538107924,15139969141
36,209,13134,75290,484.92344497607655,64618.90909090909,123891.92344497607,101349,13505352,25893412,484.92344497607655,64618.90909090909,123891.92344497607,492.58981497755656,69336.2260121838,127093.80611577844,252644.81818181818,36562812.87559809,65070854.49282297,101349,13505352,25893412,102951.27133030932,14491271.236546414,26562605.478197694,52802767,7641627891,13599808589
37,384,46313,117735,546.8151041666666,78411.32552083333,136279.45833333334,209977,30109949,52331312,546.8151041666666,78411.32552083333,136279.45833333334,523.1625777619081,75401.06957528107,131963.40897091464,292555.2942708333,42664396.640625,74096378.26822917,209977,30109949,52331312,200894.4298605727,28954010.71690793,50673949.04483122,112341233,16383128310,28453009255
38,543,69367,143058,517.9539594843462,70968.7255985267,133044.423572744,281249,38536018,72243122,517.9539594843462,70968.7255985267,133044.423572744,513.3160621654553,72696.29372467453,130361.36833816729,274463.9208103131,39564030.39410681,69751185.01104972,281249,38536018,72243122,278730.62175584224,39474087.49249827,70786223.00762483,149033909,21483268504,37874893461
39,500,70257,137002,554.032,81689.662,137214.612,277016,40844831,68607306,554.032,81689.662,137214.612,529.3953307818874,77235.79117434676,132615.6611170699,300039.904,44275820.258,75516075.636,277016,40844831,68607306,264697.6653909437,38617895.58717338,66307830.55853495,150019952,22137910129,37758037818
40,302,23593,101817,492.387417218543,67951.03311258278,123046.75165562914,148701,20521212,37160119,492.387417218543,67951.03311258278,123046.75165562914,495.19686560955995,69848.73135417994,126500.43936776106,258456.43046357617,37298610.00331126,66023903.13907285,148701,20521212,37160119,149549.4534140871,21094316.86896234,38203132.68906384,78053842,11264180221,19939218748
41,83,2162,21248,307.09638554216866,34696.24096385542,85245.68674698795,25489,2879788,7075392,307.09638554216866,34696.24096385542,85245.68674698795,429.99906039484466,57764.02836392591,112687.96839587005,154331.07228915664,22343090.22891566,39474889.37349398,25489,2879788,7075392,35689.922012772106,4794414.3542058505,9353101.376857214,12809479,1854476489,3276415818
42,844,172131,185345,626.4964454976304,102456.69194312797,155537.8518957346,528763,86473448,131273947,626.4964454976304,102456.69194312797,155537.8518957346,574.6735094301257,90471.4272920324,143410.4130526512,359824.7393364929,56433466.67061611,90417840.75355451,528763,86473448,131273947,485024.4419590261,76357884.63447535,121038388.61643761,303692080,47629845870,76312657596
43,430,50485,121318,515.9488372093023,73600.19069767442,128586.16279069768,221858,31648082,55292050,515.9488372093023,73600.19069767442,128586.16279069768,511.0177198095672,73312.4522586087,129494.64305536712,275270.5953488372,40214114.5372093,69709589.26046512,221858,31648082,55292050,219737.6195181139,31524354.47120174,55682696.51380786,118366356,17292069251,29975123382
44,97,3210,25987,333.0927835051546,38680.32989690721,91114.0824742268,32310,3751992,8838066,333.0927835051546,38680.32989690721,91114.0824742268,441.0082392688701,60182.20373791991,114810.28310984219,168141.6494845361,24368042.98969072,42948947.88659794,32310,3751992,8838066,42777.799209080404,5837673.762578231,11136597.461654693,16309740,2363700170,4166047945
45,352,34770,107261,501.2755681818182,67781.50852272728,127432.70738636363,176449,23859091,44856313,501.2755681818182,67781.50852272728,127432.70738636363,499.6668839993001,69706.22021502588,128080.22563847825,262494.44886363635,37467420.11931818,67116115.07670455,176449,23859091,44856313,175882.74316775365,24536589.51568911,45084239.424744345,92398046,13188531882,23624872507
46,90,1301,20194,252.2888888888889,23304.0,70634.94444444444,22706,2097360,6357145,252.2888888888889,23304.0,70634.94444444444,390.5220136122539,50323.64592762612,101315.27233895852,116990.65555555555,16320142.933333334,29876563.622222222,22706,2097360,6357145,35146.98122510285,4529128.133486351,9118374.510506267,10529159,1468812864,2688890726
47,96,3197,25886,335.25,40259.729166666664,90420.52083333333,32184,3864934,8680370,335.25,40259.729166666664,90420.52083333333,440.27554523403893,59858.28908490387,114881.91457020373,170604.72916666666,24827633.260416668,43593752.427083336,32184,3864934,8680370,42266.45234246774,5746395.752150771,11028663.798739558,16378054,2383452793,4185000233
48,288,21945,118704,563.5625,94775.875,134282.94097222222,162306,27295452,38673487,563.5625,94775.875,134282.94097222222,536.1540044606164,82627.6477762234,136606.5295122516,323271.12847222225,51056110.020833336,82006950.43055555,162306,27295452,38673487,154412.35328465753,23796762.559552338,39342680.49952846,93102085,14704159686,23618001724
49,237,14627,86107,485.7552742616034,64805.40928270042,123696.17721518988,115124,15358882,29315994,485.7552742616034,64805.40928270042,123696.17721518988,489.5320471848905,68438.14508721726,126271.12067374027,252821.2405063291,36411564.848101266,65047818.59915612,115124,15358882,29315994,116019.09518281904,16219840.385670489,29926255.599676445,59918634,8629540869,15416333008
50,579,82183,150895,543.4922279792746,80593.45941278066,135840.195164076,314682,46663613,78651473,543.4922279792746,80593.45941278066,135840.195164076,524.141500070564,77228.44369382969,131875.71157102755,296483.62176165805,44178983.461139895,74707130.373057,314682,46663613,78651473,303477.9285408566,44715268.89872739,76356036.99962495,171664017,25579631424,43255428486
51,582,94374,156431,592.0910652920962,100348.27319587629,144414.53951890033,344597,58402695,84049262,592.0910652920962,100348.27319587629,144414.53951890033,553.2694221354651,87662.75698668053,138720.49250308654,344518.9948453608,55241241.670103095,86644404.05841924,344597,58402695,84049262,322002.8036828407,51019724.56624807,80735326.63679637,200510055,32150402652,50427043162
52,72,1750,17258,287.30555555555554,30456.194444444445,82200.54166666667,20686,2192846,5918439,287.30555555555554,30456.194444444445,82200.54166666667,430.7096235806109,57861.72652392224,112422.6480790942,142825.625,20555958.166666668,36467201.44444445,20686,2192846,5918439,31011.09289780399,4166044.309722401,8094430.661694783,10283445,1480028988,2625638504
53,75,1766,21396,331.37333333333333,37241.16,92971.85333333333,24853,2793087,6972889,331.37333333333333,37241.16,92971.85333333333,449.1645406102756,61179.718339613115,116793.50047168655,167122.8,24025602.133333333,42776299.666666664,24853,2793087,6972889,33687.34054577067,4588478.875470984,8759512.535376491,12534210,1801920160,3208222475
54,454,59887,123623,535.1167400881058,78643.42290748899,131568.9691629956,242943,35704114,59732312,535.1167400881058,78643.42290748899,131568.9691629956,517.9207303263607,75312.94929974886,130294.32471501594,288320.6982378855,42556701.45154185,72574182.59911895,242943,35704114,59732312,235136.01156816777,34192078.98208598,59153623.42061724,130897597,19320742459,32948678900
55,90,3017,23927,331.9,37914.27777777778,91775.13333333333,29871,3412285,8259762,331.9,37914.27777777778,91775.13333333333,444.0924133748164,60718.19475374131,115474.15018522363,167271.7888888889,24231114.51111111,42705119.92222222,29871,3412285,8259762,39968.31720373347,5464637.527836718,10392673.516670126,15054461,2180800306,3843460793
56,107,3725,26481,316.1121495327103,35644.95327102804,86978.45794392523,33824,3814010,9306695,316.1121495327103,35644.95327102804,86978.45794392523,433.0870903767247,58107.852135362096,113461.28743808281,157952.2523364486,22666475.25233645,40469101.75700934,33824,3814010,9306695,46340.31867030954,6217540.178483744,12140357.755874861,16900891,2425312852,4330193888
57,717,131987,161859,592.9093444909345,96646.29149232915,149947.03486750348,425116,69295391,107512024,592.9093444909345,96646.29149232915,149947.03486750348,562.8533266007669,88858.80742143918,141478.69486442488,342646.70850767085,54502778.76011158,86314682.13389121,425116,69295391,107512024,403565.8351727499,63711764.92117189,101440224.21779265,245677690,39078492371,61887627090
58,95,3116,27045,349.2842105263158,41313.21052631579,95654.78947368421,33182,3924755,9087205,349.2842105263158,41313.21052631579,95654.78947368421,449.53435517431507,61740.9318490093,116655.17075522605,177931.92631578946,25855626.652631577,45378979.51578947,33182,3924755,9087205,42705.76374155993,5865388.525655883,11082241.221746475,16903533,2456284532,4311003054
59,60,1221,16926,321.8,37248.7,90654.93333333333,19308,2234922,5439296,321.8,37248.7,90654.93333333333,447.2471288051249,61517.46588024381,116147.02492797679,164830.53333333333,24044181.133333333,41899949.56666667,19308,2234922,5439296,26834.827728307493,3691047.952814629,6968821.495678607,9889832,1442650868,2513996974
60,317,22372,110117,487.5205047318612,71161.20820189275,126365.90536277603,154544,22558103,40057992,487.5205047318612,71161.20820189275,126365.90536277603,502.93359553049953,73430.53066641816,130278.65145618132,268200.8012618297,40664394.119873814,68835873.14826499,154544,22558103,40057992,159429.94978316835,23277478.221254554,41298332.51160948,85019654,12890612936,21820971788
61,63,1319,15647,289.23809523809524,30265.555555555555,82345.07936507936,18222,1906730,5187740,289.23809523809524,30265.555555555555,82345.07936507936,425.8121643602889,56478.85097163071,111553.24347673448,142586.95238095237,20145535.57142857,36479755.14285714,18222,1906730,5187740,26826.166354698198,3558167.6112127346,7027854.339034272,8982978,1269168741,2298224574
62,402,42271,114489,494.10199004975124,65795.50995024876,127232.87810945274,198629,26449795,51147617,494.10199004975124,65795.50995024876,127232.87810945274,498.5630337709197,69363.55056356214,127895.8191741285,258329.7960199005,36785503.27363184,66108263.14427861,198629,26449795,51147617,200422.33957590972,27884147.32655198,51414119.307999656,103848578,14787772316,26575521784
63,505,69507,134323,540.2613861386138,78693.80396039604,134437.73861386138,272832,39740371,67891058,540.2613861386138,78693.80396039604,134437.73861386138,524.1382885605448,76273.67096100839,131601.44537733262,291285.08514851483,42904022.42970297,73372090.48118812,272832,39740371,67891058,264689.8357230751,38518203.83530924,66458729.91555298,147098968,21666531327,37052905693
64,338,30813,102921,485.82544378698225,63215.136094674555,125119.60355029585,164209,21366716,42290426,485.82544378698225,63215.136094674555,125119.60355029585,489.7731127542895,67294.81693308153,126425.96207299198,251064.05029585797,35458869.52662722,64648026.76923077,164209,21366716,42290426,165543.31211094986,22745648.123381555,42731975.18067129,84859649,11985097900,21851033048
65,80,2443,21225,325.3875,38304.9,87642.3875,26031,3064392,7011391,325.3875,38304.9,87642.3875,435.8649442942148,59133.255354893896,114009.63748030199,163926.8,23856649.9875,41950715.0375,26031,3064392,7011391,34869.195543537186,4730660.428391512,9120770.99842416,13114144,1908531999,3356057203
66,306,26135,99002,493.3529411764706,64448.228758169935,126957.94444444444,150966,19721158,38849131,493.3529411764706,64448.228758169935,126957.94444444444,492.32800966867717,67919.7731731429,126750.5372367544,255361.04901960783,36183086.986928105,65720885.48039216,150966,19721158,38849131,150652.3709586152,20783450.590981726,38785664.39444685,78140481,11072024618,20110590957
67,163,5904,61764,450.36196319018404,58457.48466257669,114458.1963190184,73409,9528570,18656686,450.36196319018404,58457.48466257669,114458.1963190184,474.84733197681186,66071.05077246275,123159.8568422421,230922.8036809816,33328834.472392637,59605490.37423313,73409,9528570,18656686,77400.11511222033,10769581.27591143,20075056.66528546,37640417,5432600019,9715694931
68,311,23240,112180,509.1607717041801,69267.26688102893,128797.55627009647,158349,21542120,40056040,509.1607717041801,69267.26688102893,128797.55627009647,496.9086987877,69319.6474177581,128571.82512908544,266822.9292604502,38209422.57234727,68782191.56913184,158349,21542120,40056040,154538.6053229747,21558410.346922766,39985837.61514557,82981931,11883130420,21391261578
69,284,20979,94304,478.7957746478873,65417.471830985916,119806.81690140846,135978,18578562,34025136,478.7957746478873,65417.471830985916,119806.81690140846,488.21040959222324,68311.2190715411,125333.34698014795,250162.96478873238,36015595.07042254,63983431.90140845,135978,18578562,34025136,138651.7563241914,19400386.216317672,35594670.54236202,71046282,10228429000,18171294660
70,160,4984,52782,391.1875,48203.1875,104928.11875,62590,7712510,16788499,391.1875,48203.1875,104928.11875,456.0737233758411,63362.26862694963,118433.99041030268,200943.30625,29484688.2375,51473313.24375,62590,7712510,16788499,72971.79574013458,10137962.980311941,18949438.465648428,32150929,4717550118,8235730119
71,354,45858,117426,589.7966101694915,89771.04519774011,140680.8220338983,208788,31778950,49801011,589.7966101694915,89771.04519774011,140680.8220338983,529.8540517841114,77142.97788305096,133093.34734287657,319633.115819209,47014588.83050848,80581571.48305085,208788,31778950,49801011,187568.33433157546,27308614.17060004,47115044.9593783,113150123,16643164446,28525876305
72,396,40496,111561,485.2449494949495,63609.19191919192,125835.24494949495,192157,25189240,49830757,485.2449494949495,63609.19191919192,125835.24494949495,496.7918250101434,68832.01732321615,127624.35038877181,252568.38383838383,35856616.45454545,64760698.11363637,192157,25189240,49830757,196729.56270401677,27257478.859993592,50539242.753953636,100017080,14199220116,25645236453
73,204,6795,48936,305.5,33723.82843137255,82375.7843137255,62322,6879661,16804660,305.5,33723.82843137255,82375.7843137255,412.3664489235018,55168.320294414174,106729.7606388884,149517.9411764706,21513407.07843137,38116368.89215686,62322,6879661,16804660,84122.75558039437,11254337.340060491,21772871.170333233,30501660,4388735044,7775739254
74,434,64182,120275,571.9009216589861,86314.40552995392,138899.50230414746,248205,37460452,60282384,571.9009216589861,86314.40552995392,138899.50230414746,534.7514648438824,78596.5682138859,133590.14998049772,310956.41244239634,46018997.0921659,78075449.5921659,248205,37460452,60282384,232082.13574224498,34110910.60482648,57978125.091536015,134955083,19972244738,33884745123
75,121,4447,32660,342.42148760330576,40715.29752066116,94613.03305785124,41433,4926551,11448177,342.42148760330576,40715.29752066116,94613.03305785124,450.8173242965595,62190.02377801111,117154.45636121104,175701.20661157026,25727790.32231405,44824214.60330579,41433,4926551,11448177,54548.896239883696,7524992.877139345,14175689.219706535,21259846,3113062629,5423729967
76,30,349,7376,268.1333333333333,26531.933333333334,76267.2,8044,795958,2288016,268.1333333333333,26531.933333333334,76267.2,411.74938387337187,54211.2867901393,108420.20106638354,129062.93333333333,18078706.433333334,33181475.466666665,8044,795958,2288016,12352.481516201156,1626338.603704179,3252606.031991506,3871888,542361193,995444264
77,262,13475,79325,404.6297709923664,48879.06106870229,109963.26717557252,106013,12806314,28810376,404.6297709923664,48879.06106870229,109963.26717557252,465.4674950165555,63992.99789249488,121263.1397511577,207316.75954198473,30009738.52671756,53290759.67175572,106013,12806314,28810376,121952.48369433754,16766165.44783366,31770942.614803314,54316991,7862551494,13962179034
78,102,2166,26125,297.5980392156863,31715.147058823528,85565.54901960785,30355,3234945,8727686,297.5980392156863,31715.147058823528,85565.54901960785,429.3655347556043,58518.870724347384,111758.32791772236,148698.24509803922,21575212.74509804,37870612.62745098,30355,3234945,8727686,43795.28454507164,5968924.813883433,11399349.447607681,15167221,2200671700,3862802488
79,485,40222,158596,491.8659793814433,68685.90309278351,126101.9525773196,238555,33312663,61159447,491.8659793814433,68685.90309278351,126101.9525773196,498.252635168143,71578.61516058142,128356.9575315194,262981.89278350514,39062417.90103093,67367308.46185566,238555,33312663,61159447,241652.52805654934,34715628.35288199,62253124.4027869,127546218,18945272682,32673144604
80,324,22276,110406,477.2654320987654,61342.095679012345,122420.16358024691,154634,19874839,39664133,477.2654320987654,61342.095679012345,122420.16358024691,480.2793792930863,65882.38857239393,124646.86742443303,244627.08950617284,34728695.92283951,63187688.47839506,154634,19874839,39664133,155610.51889095997,21345893.897455633,40385585.045516305,79259177,11252097479,20472811067
81,161,5912,42347,335.46583850931677,39134.00621118012,91878.52173913043,54010,6300575,14792442,335.46583850931677,39134.00621118012,91878.52173913043,441.45784279519347,60355.893947091856,114716.4932335916,169811.06832298136,24774535.621118013,43366967.05590062,54010,6300575,14792442,71074.71269002615,9717298.925481789,18469355.410608247,27339582,3988700235,6982081696
82,103,3292,27416,329.09708737864077,38450.52427184466,90710.58252427184,33897,3960404,9343190,329.09708737864077,38450.52427184466,90710.58252427184,443.63805322275255,60652.00371116284,115232.09159892224,167282.53398058252,24321338.524271846,42645107.82524272,33897,3960404,9343190,45694.71948194351,6247156.382249773,11868905.434688991,17230101,2505097868,4392446106
83,62,1261,14932,280.51612903225805,29183.145161290322,80429.51612903226,17392,1809355,4986630,280.51612903225805,29183.145161290322,80429.51612903226,427.6820716147007,57340.8532121098,111944.18286851903,138515.29032258064,19734980.112903226,35366189.951612905,17392,1809355,4986630,26516.288440111442,3555132.899150808,6940539.33784818,8587948,1223568767,2192703777
84,109,3497,26895,309.908256880734,33312.036697247706,89615.47706422018,33780,3631012,9768087,309.908256880734,33312.036697247706,89615.47706422018,442.69108218569676,60270.507146068754,115746.96800464638,155929.64220183485,22548637.47706422,39949459.56880734,33780,3631012,9768087,48253.327958240945,6569485.278921494,12616419.512506455,16996331,2457801485,4354491093
85,283,22794,96796,502.12367491166077,69975.05300353357,125495.89752650177,142101,19802940,35515339,502.12367491166077,69975.05300353357,125495.89752650177,498.1158368296439,70835.8819837262,127272.2198769907,264943.87985865725,38347075.371024735,67634523.3533569,142101,19802940,35515339,140966.78182278923,20046554.601394515,36018038.22518837,74979118,10852222330,19140570109
